"id","catalog_id","price","currency","is_available","date_checked","created_at","merchant","review_count","position","list_price","description","id-2","google_shopping_id","title","link","image_link","price-2","currency-2","is_available-2","last_checked","created_at-2","updated_at","description-2","review_count-2","position-2","sku","brand","source_type","id-3","reference_brand","reference_product","competitor_brand","search_query","active","created_at-3","updated_at-2","reference_product_description","min_price","max_price","site_id"
"price_79933a815a25444092cc2190723e10bd","prod_499b68e24f7c44128d638818d34f10a1","269.03","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:43.916429","TheRTAStore.com",NULL,NULL,"384.33","Width 36"" |Height 18"" |Depth 24"" Small 2 door wall cabinet with no shelves. This cabinet is commonly placed above a range, refrigerator, wine rack, plate rack, or above the sink (if no window is present), it can also be utilized in other areas.","prod_499b68e24f7c44128d638818d34f10a1",NULL,"SW-W361824","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36x18x24-wall-cabinet-47717.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_8bfde05369f645e6bb13b4cdb3cf6522","RTA Cabinet Store","W361824","The RTA Store","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_b2f33bb36dd14254b77c389460a00629","prod_db1f2eba4952416eb31a599f48353bd0","378.08","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:33.045132","TheRTAStore.com",NULL,NULL,"540.11","Width 36"" | Height 34-1/2"" | Depth 24"" 2 door sink base cabinet with 2 fake drawer fronts and no shelves. Cabinet has butt doors.","prod_db1f2eba4952416eb31a599f48353bd0",NULL,"SW-SB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-sink-base-cabinet-422359-47706.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_7f9250cebe0242d08610fe449c7e5285","RTA Cabinet Store","SB36","The RTA Store","SB36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_a392f7c1fd394286b99dca41fb13353b","prod_f47402eaa01f42f798472d8af1a9776a","348.38","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:32.692698","TheRTAStore.com",NULL,NULL,"497.68","Width 24"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_f47402eaa01f42f798472d8af1a9776a",NULL,"SW-B24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-base-cabinet-47588.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c14df03d0783445d96444a8c2de0559a","RTA Cabinet Store","B24","The RTA Store","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_23ccb6ca54bc4673857515f5bbd25149","prod_0eb78646fe864558b7e02be5c0adc8ca","284.03","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:57.136419","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_0eb78646fe864558b7e02be5c0adc8ca",NULL,"WSH-W361824","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-36-x-18-x-24-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_06841086254949878ccc92befcd84003","RTA Cabinet Store","W361824","Lily Ann Cabinets","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_4f78e25b20674dd080d777f4de749851","prod_fbb4207a03434aef819e868e025b312e","270.01","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:53.217818","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_fbb4207a03434aef819e868e025b312e",NULL,"WSH-B18","https://www.lilyanncabinets.com/base-cabinets-base-cabinet-18-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_271b345eb8084ed1945f1f2594fd9ab8","RTA Cabinet Store","B18","Lily Ann Cabinets","B18",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_35d23395efe34cf5b3ec5396d19cda02","prod_8cfff4e69c6c42508da85c57bb1b1189","634.25","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:44.262064","TheRTAStore.com",NULL,NULL,"906.07","Width 36"" | Height 34-1/2"" | Depth 24"" Lazy susan corner cabinet with a bi-fold door and 2 wood lazy susan shelves. It will take up 36"" of wall space from the corner out, on each wall. **Box may read BER as the SKU code **","prod_8cfff4e69c6c42508da85c57bb1b1189",NULL,"SW-LSB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-lazy-susan-base-cabinet-422412-47704.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_02e2a18096ec4d8282c923be5adab43b","RTA Cabinet Store","LS36","The RTA Store","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_0d685a32108546d8b083e0329cc53fd5","prod_9a068aa78b124ffd9ac75af1d8d8b358","422.28","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:43.95511","TheRTAStore.com",NULL,NULL,"603.26","Width 30"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_9a068aa78b124ffd9ac75af1d8d8b358",NULL,"SW-B30S","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30-base-cabinet-1-drawer-98749.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_30ccffc148cb45aca7740dee89c680db","RTA Cabinet Store","B30","The RTA Store","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_ce21dd43ff5b415ca54c8f924b7cd8f9","prod_83a2e60839414e5b8e9a9266a3cc8f6a","294.75","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:43.27188","TheRTAStore.com",NULL,NULL,"421.07","Width 24"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_83a2e60839414e5b8e9a9266a3cc8f6a",NULL,"SW-W2436","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24x36-wall-cabinet-47602.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f1b73ec1d47642b3b23d4261d9102ef6","RTA Cabinet Store","W2436","The RTA Store","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_45f19a1da8a841fdb495e7d4ea69990a","prod_230d02d54b8f4d318c1cd21785f4bf85","310.01","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:33.175122","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_230d02d54b8f4d318c1cd21785f4bf85",NULL,"M6-OW-W3036","https://www.cabinetset.com/w3036-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b31fac3812214287ad46cd80fb639911","RTA Cabinet Store","W3036","Cabinet Set","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_cf420b41daa445c5b2cf4d3cef0a51db","prod_c653cb259b5d4b9da97e5b09dbf1a9fc","64.45","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:32.645205","CabinetSet.com",NULL,NULL,NULL,"Dishwasher end panel with a 3"" wide return. It can be used as right or left. This panel is most commonly used to cover exposed dishwasher sides.","prod_c653cb259b5d4b9da97e5b09dbf1a9fc",NULL,"M6-OW-DWR3","https://www.cabinetset.com/dwr3-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_64177c030b264cbfb333b6824ad72ced","RTA Cabinet Store","DWR3","Cabinet Set","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_d144110b8e5d4d3793b79ed71a4ad042","prod_513c8024be1e4df8b4b0c309d9e82afb","241.46","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:32.061401","CabinetSet.com",NULL,NULL,NULL,"Refrigerator wall cabinet with 2 doors.","prod_513c8024be1e4df8b4b0c309d9e82afb",NULL,"M6-OW-W361824","https://www.cabinetset.com/rw3618-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_53616875d92b49c2b56377dfb6a13eb5","RTA Cabinet Store","W361824","Cabinet Set","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_d604faf4a0054dfeb7fdcfd09414f77d","prod_9631834b354d48d19195ef3c8c8f82ed","264.58","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:23.956825","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_9631834b354d48d19195ef3c8c8f82ed",NULL,"M6-OW-W2436","https://www.cabinetset.com/w2436-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0c33ce57d1c24a998a1d1c2c80d0e4c1","RTA Cabinet Store","W2436","Cabinet Set","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_e03009fb89aa4f39810f47b4adc6c1e8","prod_d83f34cdf59d40c989240734d4775e06","379.94","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:22.485372","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 2 doors, 1 drawer, and 1 shelf.","prod_d83f34cdf59d40c989240734d4775e06",NULL,"M6-OW-B30S","https://www.cabinetset.com/b30s-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_4d3516ed2d2e4ea29980245817723b96","RTA Cabinet Store","B30","Cabinet Set","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_b5878b98f8f24f1385d13864221e879e","prod_5667e2d79f4149ecaa01297c48abebee","423.57","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.813191","CabinetSet.com",NULL,NULL,NULL,"Drawer base cabinet with 3 drawers.","prod_5667e2d79f4149ecaa01297c48abebee",NULL,"M6-OW-DB24","https://www.cabinetset.com/db24-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_382fd18a93e84fd791032f85f846f2e6","RTA Cabinet Store","DB24","Cabinet Set","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_d64863ff7e3e4b39a227edfbceb254ef","prod_0d3928c7e2d44336a72e4b1e6435dab5","263.78","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.725612","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 1 door, 1 drawer, and 1 shelf. This cabinet can be modified into a waste container pullout base cabinet. The waste container pullout hardware is available in the Cabinet Organizers section.","prod_0d3928c7e2d44336a72e4b1e6435dab5",NULL,"M6-OW-B18","https://www.cabinetset.com/b18-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f39f600fd90e4afa8c4cf8ad82323ae2","RTA Cabinet Store","B18","Cabinet Set","B18",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_e658eec6af4248eaa3e671bfbf18bd98","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7","105.45","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.680757","CabinetSet.com",NULL,NULL,NULL,"Cove crown molding. The height is measured on installed molding under an angle, the actual height is bigger.","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7",NULL,"M6-OW-COV","https://www.cabinetset.com/cov-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b229b60231f14ac8af02c6f586dad83f","RTA Cabinet Store","Large Crown 8","Cabinet Set","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_26862c0e8e604341b1a0526ff475be92","prod_5609c5a3746349138fc67c0ddc863dbc","20.94","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.382318","CabinetSet.com",NULL,NULL,NULL,"Toe kick. Base cabinets come with toe kicks. We recommend installing this toe kick over the original cabinet toe kicks. It will cover small seams between cabinet toe kicks and make the toe kick area one solid surface.","prod_5609c5a3746349138fc67c0ddc863dbc",NULL,"M6-OW-TKC","https://www.cabinetset.com/tkc-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_bae48d2e359c43a8b8f64d5cc277bcde","RTA Cabinet Store","Toe Kick 8","Cabinet Set","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_b709727fbd044ba0876ec253dea37ffd","prod_352be7fc86044a92aa0ed774ddd4fb8a","339.5","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.367834","CabinetSet.com",NULL,NULL,NULL,"Sink base cabinet with 2 doors and 2 drawer fronts.","prod_352be7fc86044a92aa0ed774ddd4fb8a",NULL,"M6-OW-SB36","https://www.cabinetset.com/sb36-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_9abf93b68a91468f9a5dc0d758b75e3d","RTA Cabinet Store","SB36","Cabinet Set","SB36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_0eb5c9f943f845dd92a1e9d4a351fee1","prod_baaba66a4740481086cd3114c673d2ea","156.99","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.343021","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 1 full height door. This cabinet can be modified into a base tray or spice cabinet. The additional hardware is available in the Cabinet Organizers section. This cabinet is composed of: 1 x B9 and 1 x FDW0930.","prod_baaba66a4740481086cd3114c673d2ea",NULL,"M6-OW-BT9","https://www.cabinetset.com/b9-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_5dcad0cd8531401f9a9dba4e649017fe","RTA Cabinet Store","B09-FH","Cabinet Set","B09-FH",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_5ae4ec2f917048719f3b59327fed8b00","prod_567975a6f11c4dde8d0d8d8fe891b7d2","67.37","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.232238","RTACabinetStore.com",NULL,NULL,"89.82","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_567975a6f11c4dde8d0d8d8fe891b7d2",NULL,"DWR3","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-DWR3-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c0d0d5db3b8142cc80f22f2f8e8415e5","RTA Cabinet Store","DWR3","RTA Cabinet Store","DWR3",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_2505d1bf973043deb3bb7cf7935c1420","prod_4ca0fdc9305c44ff8ad1d1c214e86dd2","313.6","USD",False,"2025-07-18 14:19:45.544521","2025-07-18 14:20:21.17769","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 2 doors, 1 drawer, and 1 shelf.","prod_4ca0fdc9305c44ff8ad1d1c214e86dd2",NULL,"M6-OW-B24","https://www.cabinetset.com/b24-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c4bee982e6504ea99cd9507c542e8a96","RTA Cabinet Store","B24","Cabinet Set","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_9f943c28001a409e9b2aacbdfddf3950","prod_687869598b474998953387c91447b435","859.24","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:19.445633","RTACabinetStore.com",NULL,NULL,"1145.65","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_687869598b474998953387c91447b435",NULL,"LS36","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-LSB36-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_23f8699168ee437d84e977f57f89bf3a","RTA Cabinet Store","LS36","RTA Cabinet Store","LS36",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_41859af38301434fad3624387c82f4bb","prod_27a2d63e5feb4ecfa3d090343ad51c9d","273.3","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:17.773276","RTACabinetStore.com",NULL,NULL,"364.4","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_27a2d63e5feb4ecfa3d090343ad51c9d",NULL,"W361824","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-W361824-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_8554956551c24d61803591390e314de0","RTA Cabinet Store","W361824","RTA Cabinet Store","W361824",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_ef2aa9bffdd143c6b6c64674999f5bc8","prod_d299ca788cac47b19303e0062da25d70","270.23","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:10.207959","RTACabinetStore.com",NULL,NULL,"360.31","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_d299ca788cac47b19303e0062da25d70",NULL,"B18","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B18-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_98044034aa4d45a9be24ace0ffc3548f","RTA Cabinet Store","B18","RTA Cabinet Store","B18",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_72f4d94226664c2ab7d4714e1002b20c","prod_0a21073110644b6f8473b9872ec8b1cf","169.37","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:10.129396","RTACabinetStore.com",NULL,NULL,"225.82","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_0a21073110644b6f8473b9872ec8b1cf",NULL,"B09-FH","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B09-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_18d6001c9e3e4935a798e743070ba6e2","RTA Cabinet Store","B09-FH","RTA Cabinet Store","B09-FH",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_9ee237dd1a804ae5adbfc9a04d3f91a0","prod_f37937d8d36443188c2228450330964b","268.47","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:10.120845","RTACabinetStore.com",NULL,NULL,"357.96","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_f37937d8d36443188c2228450330964b",NULL,"W2436","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-W2436-2-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_6ca625041ae74f0f941e8e69458a909a","RTA Cabinet Store","W2436","RTA Cabinet Store","W2436",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_c2af9a90e1c34a2abf9840fa309dea99","prod_168fbe72a5a24a92a4d810c0ac9c8870","327.2","USD",True,"2025-07-18 14:19:45.544521","2025-07-18 14:20:10.12335","RTACabinetStore.com",NULL,NULL,"436.27","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_168fbe72a5a24a92a4d810c0ac9c8870",NULL,"B24","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B24-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f4f512f0c77e4a629100e0eb4115bb5c","RTA Cabinet Store","B24","RTA Cabinet Store","B24",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
